2011
2011,7,111,Drummondville,"Darveau,  Keven",http://lhjmq.qc.ca/prospects/2011/103397292,GB,5.10,161,1994-12-06,Yamaska Avalanche,QC/QC,AA
2011,7,112,Gatineau,"Courtemanche,  Samuel",http://lhjmq.qc.ca/prospects/2011/229807980,AG,5.10.5,172,1994-08-04,Magog Cantonniers,QC/QC,AAA
2011,7,113,Val-d'Or,"Bradley-Tessier,  Dwayne",http://lhjmq.qc.ca/prospects/2011/229792114,AG,5.10,169,1994-01-11,Amos Forestiers,QC/QC,AAA
2011,7,114,Chicoutimi,"Gagnon,  Gabriel",http://lhjmq.qc.ca/prospects/2011/229827461,AG,5.10.5,177,1994-07-13,Laval-Montréal Rousseau Royal,QC/QC,AAA
2011,7,115,Rimouski,"Brisebois,  Joey",http://lhjmq.qc.ca/prospects/2011/229807830,AG,6.02.5,188,1994-09-22,Gatineau de L'Intrépide,QC/QC,AAA
2011,7,116,Val-d'Or,"Boucher-Gould,  Jordan",http://lhjmq.qc.ca/prospects/2011/-231473251,AG,5.09,148,1994-02-21,Omaha AAA HC 16U,QC/QC,NAPHL16
2011,7,117,P.E.I.,"Chenier-Allard,  Alexandre",http://lhjmq.qc.ca/prospects/2011/70731109,DG,5.11,165,1994-09-05,Chateauguay Grenadiers,QC/QC,AAA
2011,7,118,Halifax,"Shewfelt,  Mitchell",http://lhjmq.qc.ca/prospects/2011/229709282,DG,5.09,177,1994-07-02,Metro Shipbuilders,NS/N-E,T3
2011,7,119,Gatineau,"Auger,  Etienne",http://lhjmq.qc.ca/prospects/2011/229825973,GB,6.03,158,1994-11-08,Outaouais Intrepide Major Midget AAA,QC/QC,AAA
2011,7,120,P.E.I.,"Venne,  Antoine",http://lhjmq.qc.ca/prospects/2011/70731185,AD,5.09,169,1994-12-19,St-Eustache Vikings,QC/QC,AAA
2011,7,121,Acadie-Bathurst,"Labrosse,  Alexandre",http://lhjmq.qc.ca/prospects/2011/229706888,AG,5.09,192,1994-01-01,Charles-Lemoyne Collège Les Riverains,QC/QC,AAA
2011,7,122,Victoriaville,"Decelles,  Guillaume",http://lhjmq.qc.ca/prospects/2011/229807722,GB,6.02,187,1994-05-29,College Esther-Blondin,QC/QC,AAA
2011,7,123,Rimouski,"Legare,  Charles-Eric",http://lhjmq.qc.ca/prospects/2011/70730901,AD,5.07.5,150,1994-06-02,Antoine-Girouard Collège Les Gaulois,QC/QC,AAA
2011,7,124,Saint John,"Brickley,  Connor",http://lhjmq.qc.ca/prospects/2011/885980,AG,6.01,195,1992-02-25,"Vermont Catamounts, University of",MA/MA,USC
2011,7,125,Montréal,"Martin,  Matthew",http://lhjmq.qc.ca/prospects/2011/229807986,DG,6.03,204,1994-01-12,Magog Cantonniers,QC/QC,AAA
2011,7,126,Drummondville,"Grenier,  Alexandre",http://lhjmq.qc.ca/prospects/2011/229827892,AD,6.01.5,160,1994-10-06,Amos Forestiers,QC/QC,AAA
2011,8,127,Chicoutimi,"Lemay-Champagne,  Samuel",http://lhjmq.qc.ca/prospects/2011/229808116,AG,5.11,193,1994-10-18,Saint-François Séminaire Blizzard,QC/QC,AAA
2011,8,128,Baie-Comeau,"Landry,  Samuel",http://lhjmq.qc.ca/prospects/2011/70730826,AG,5.11,160,1994-06-30,Jonquière Elites,QC/QC,AAA
2011,8,129,Cape Breton,"Rogers,  Connor",http://lhjmq.qc.ca/prospects/2011/229819706,DD,5.11,169,1994-09-02,Cape Breton Tradesmen,NS/N-E,AAA
2011,8,130,Halifax,"Blanchard,  Joël",http://lhjmq.qc.ca/prospects/2011/229830793,AD,5.08,177,1994-03-11,Miramichi Rivermen,NB/NB,AAA
2011,8,131,Val-d'Or,"Lefebvre-Drapeau,  Maxime",http://lhjmq.qc.ca/prospects/2011/229830110,DD,5.11,190,1994-04-12,Charles-Lemoyne Collège Les Riverains,QC/QC,AAA
2011,8,132,Chicoutimi,"Patulli,  Ryan",http://lhjmq.qc.ca/prospects/2011/229827928,DD,5.11.5,185,1994-03-16,Lac St-Louis Lions,QC/QC,AAA
2011,8,133,Baie-Comeau,"Fillion,  Mickael",http://lhjmq.qc.ca/prospects/2011/229807982,DG,5.09,181,1994-01-13,Magog Cantonniers,QC/QC,AAA
2011,8,134,Baie-Comeau,"Lemieux,  Simon",http://lhjmq.qc.ca/prospects/2011/229829113,GB,5.09.5,185,1994-07-07,Jonquière Elites,QC/QC,AAA
2011,8,135,P.E.I.,"Ottereyes,  Deverick",http://lhjmq.qc.ca/prospects/2011/229826926,C,6.01,177,1994-10-16,Amos Forestiers,QC/QC,AAA
2011,8,136,Moncton,"Power,  Ryan",http://lhjmq.qc.ca/prospects/2011/-238004871,DD,5.10.5,184,1994-07-07,St. John's Privateers Midget AAA,NL/T-N,AAA
2011,8,137,Rimouski,"Cotton,  Julien",http://lhjmq.qc.ca/prospects/2011/229807677,C,5.11,177,1994-01-16,Notre-Dame Albatros,QC/QC,AAA
2011,8,138,Shawinigan,"Richer,  Raphael-Pier",http://lhjmq.qc.ca/prospects/2011/70731182,AG,5.11.5,169,1994-05-18,Gatineau de L'Intrépide,QC/QC,AAA
2011,8,139,Gatineau,"Asselin-Belanger,  Mathieu",http://lhjmq.qc.ca/prospects/2011/70730780,AG,6.00.5,171,1994-05-01,Saint-François Séminaire Blizzard,QC/QC,AAA
2011,8,140,Moncton,"Vatrano,  Frankie",http://lhjmq.qc.ca/prospects/2011/-109237810,AG,5.10,214,1994-03-14,USA U-17,MA/MA,Jr.A
2011,8,141,Drummondville,"Dubois,  Gabriel",http://lhjmq.qc.ca/prospects/2011/229826932,AG,5.09.5,179,1994-10-31,Amos Forestiers,QC/QC,AAA
2011,8,142,Québec,"Taillefer,  Guillaume",http://lhjmq.qc.ca/prospects/2011/70731121,AG,6.00.5,165,1994-02-09,Chateauguay Grenadiers,QC/QC,AAA
2011,8,143,Montréal,"MacLauchlan,  Craig",http://lhjmq.qc.ca/prospects/2011/-109992071,C,5.08.5,157,1994-12-13,Charlottetown Islanders Midget,PE/ÎPÉ,AAA
2011,8,144,Saint John,"Segalla,  Ryan",http://lhjmq.qc.ca/prospects/2011/14105041,DG,6.01,175,1994-12-29,Salisbury PS Crimson Knights,MA/MA,NED1
2011,9,145,Chicoutimi,"Metivier,  Patrick",http://lhjmq.qc.ca/prospects/2011/70730841,AG,6.02,222,1994-10-17,Levis Commandeurs,QC/QC,AAA
2011,9,146,Baie-Comeau,"Graham,  Robbie",http://lhjmq.qc.ca/prospects/2011/-205915682,AG,6.00,151,1994-05-06,Moncton Flyers,NB/NB,AAA
2011,9,147,Cape Breton,"Bouvrette,  Tommy",http://lhjmq.qc.ca/prospects/2011/70731159,DD,5.09,179,1994-06-01,Amos Forestiers,QC/QC,AAA
2011,9,148,Acadie-Bathurst,"Coonishish-Coon,  Jonah",http://lhjmq.qc.ca/prospects/2011/1798173834,AG,6.04,220,1993-10-12,St. Jerome Panthers,QC/QC,T3
2011,9,149,Val-d'Or,"Lapointe,  Nicolas",http://lhjmq.qc.ca/prospects/2011/70730832,C,6.00,176,1994-03-23,Levis Commandeurs,QC/QC,AAA
2011,9,150,Chicoutimi,"Ouellette,  Mathieu",http://lhjmq.qc.ca/prospects/2011/229827411,AG,6.01,183,1994-03-12,Gatineau de L'Intrépide,QC/QC,AAA
2011,9,151,Rimouski,"MacInnis,  Jesse",http://lhjmq.qc.ca/prospects/2011/-205915943,AG,5.10,185,1994-04-17,Cape Breton West Inverary Islanders,NS/N-E,AAA
2011,9,152,Baie-Comeau,"Busque,  Jean-Michel",http://lhjmq.qc.ca/prospects/2011/70730849,AD,5.09,154,1994-01-23,Levis Commandeurs,QC/QC,AAA
2011,9,153,P.E.I.,"Perigo,  Daniel",http://lhjmq.qc.ca/prospects/2011/-205915945,C/AG,5.09.5,170,1994-06-18,Pictou County Weeks,NS/N-E,AAA
